125338,1297778,4910521,3016,3005.34765625,714.6120143581081
125339,1297779,4910531,3001,3004.999755859375,714.188892261402
125340,1297781,4910541,3001,3004.6796875,713.7996199324324
125341,1297782,4910551,3003,3004.54541015625,713.6363096494932
125342,1297809,4910561,3001,3004.26171875,713.2912795608108
125343,1297811,4910571,3001,3004.000732421875,712.9738637563345
125344,1297813,4910581,3006,3004.16064453125,713.1683514569256
125345,1297840,4910591,3015,3005.02783203125,714.2230389569256
125346,1297842,4910601,3001,3004.70556640625,713.8310942778717
125347,1297843,4910611,2999,3004.2490234375,713.2758393158783
125348,1297852,4910621,3014,3005.029052734375,714.2245235958615
125349,1297868,4910631,3006,3005.106689453125,714.3189466321791
125350,1297870,4910641,3015,3005.898193359375,715.2815865181587
125351,1297883,4910651,3002,3005.58642578125,714.9024097339527
125352,1297900,4910661,3000,3005.139404296875,714.3587349556587
125353,1297937,4910671,3002,3004.88818359375,714.053196262669
125354,1297938,4910681,3006,3004.97705078125,714.1612779771959
125355,1297940,4910691,3001,3004.658935546875,713.7743810705236
125356,1297941,4910701,3015,3005.486328125,714.7806693412163
125357,1297942,4910711,3005,3005.447509765625,714.7334578230574
125358,1297976,4910721,3017,3006.371826171875,715.8576264252533
125359,1297982,4910731,3015,3007.06201171875,716.6970412795608
125360,1297986,4910741,3005,3006.89697265625,716.4963180954392
125361,1297989,4910751,3006,3006.8251953125,716.4090213260135
125362,1297993,4910761,3003,3006.519287109375,716.0369708086994
125363,1298014,4910771,3002,3006.15771484375,715.5972207559122
125364,1298019,4910781,3006,3006.14501953125,715.5817805109797
125365,1298023,4910791,3015,3006.853515625,716.4434649493244
125366,1298033,4910801,2999,3006.225341796875,715.679469752956
125367,1298040,4910811,3004,3006.04736328125,715.4630093961149
125368,1298049,4910821,3002,3005.7236328125,715.0692831503378
125369,1298059,4910831,3000,3005.265869140625,714.5125435494087
125370,1298085,4910841,3002,3005.004638671875,714.1948308171453
125371,1298092,4910851,3019,3006.124267578125,715.5565416490709
125372,1298098,4910861,3015,3006.834228515625,716.4200076541385
125373,1298104,4910871,3015,3007.487548828125,717.2145864125845
125374,1298110,4910881,3002,3007.048583984375,716.6807102512669
125375,1298129,4910891,3001,3006.564697265625,716.0921993771115
125376,1298131,4910901,2999,3005.95947265625,715.3561153927365
125377,1298139,4910911,3004,3005.802734375,715.1654877533783
125378,1298150,4910921,3001,3005.41845703125,714.6981234163851
125379,1298167,4910931,3000,3004.985107421875,714.1710765941723
125380,1298174,4910941,2998,3004.42626953125,713.4914088893581
125381,1298183,4910951,3005,3004.47216796875,713.5472313133446
125382,1298191,4910961,3003,3004.3544921875,713.4041121199324
125383,1298199,4910971,3003,3004.24609375,713.2722761824324
125384,1298221,4910981,3015,3005.1064453125,714.3186497043919
125385,1298226,4910991,3002,3004.85791015625,714.0163772170608
125386,1298230,4911001,3005,3004.869384765625,714.0303328230574
125387,1298241,4911011,3004,3004.7998046875,713.9457084037163
125388,1298250,4911021,3001,3004.495849609375,713.5760333086994
125389,1298261,4911031,2992,3003.49609375,712.3601140202703
125390,1298269,4911041,3002,3003.37646484375,712.2146194045608
125391,1298282,4911051,3000,3003.1064453125,711.8862172719595
125392,1298289,4911061,3007,3003.41796875,712.2650971283783
125393,1298299,4911071,3016,3004.424560546875,713.489330394848
125394,1298309,4911081,3003,3004.310546875,713.3506651182432
125395,1298321,4911091,3000,3003.9658203125,712.9314030827703
125396,1298331,4911101,3002,3003.80859375,712.7401815878378
125397,1298365,4911111,3005,3003.90380859375,712.855983424831
125398,1298367,4911121,2991,3002.87158203125,711.6005727407095
125399,1298369,4911131,3005,3003.041748046875,711.8075314083615
125400,1298371,4911141,3004,3003.118408203125,711.9007667335304
125401,1298384,4911151,3006,3003.348876953125,712.1810665646115
125402,1298396,4911161,3002,3003.240966796875,712.0498244826858
125403,1298402,4911171,3017,3004.341796875,713.388671875
125404,1298409,4911181,3000,3003.994384765625,712.9661436338682
125405,1298419,4911191,3001,3003.7548828125,712.6748574746622
125406,1298431,4911201,3014,3004.574462890625,713.6716440561655
125407,1298440,4911211,3004,3004.528564453125,713.6158216321791
125408,1298450,4911221,3008,3004.806396484375,713.9537254539696
125409,1298460,4911231,3004,3004.741943359375,713.8753365181587
125410,1298470,4911241,3000,3004.362548828125,713.4139107369087
125411,1298482,4911251,2999,3003.93359375,712.8922086148649
